so_bao_danh,ma_tinh,diem_toan,diem_van,diem_anh
24004655,24,3.25,6.0,3.0
51004656,51,8.5,5.0,7.75
59004657,59,7.0,7.75,10.0
28004658,28,6.25,8.0,7.0
23004659,23,4.25,5.75,5.75
19004660,19,5.25,6.5,6.5
42004661,42,3.75,6.75,4.0
01004662,01,8.5,5.75,7.0
21004663,21,6.75,7.5,6.25
44004664,44,7.0,6.0,6.5
15004665,15,3.5,5.0,4.0
60004666,60,6.25,8.5,5.5
05004667,05,5.5,7.0,5.0
18004668,18,7.75,6.75,7.5
11004669,11,7.75,3.75,8.5
20004670,20,5.5,5.5,5.0
63004671,63,5.75,7.5,3.0
56004672,56,5.0,6.0,5.25
09004673,09,8.5,6.5,4.5
18004674,18,6.25,5.25,5.25
36004675,36,8.25,4.5,3.5
08004676,08,7.25,6.25,4.75
30004677,30,6.5,7.25,6.0
06004678,06,5.0,6.75,5.0
32004679,32,8.75,6.5,7.0
26004680,26,4.25,6.0,2.75
59004681,59,6.75,4.25,6.0
04004682,04,6.0,6.75,4.5
13004683,13,6.25,7.0,2.75
48004684,48,5.25,6.75,4.5
02004685,02,6.75,5.75,5.5
27004686,27,5.75,5.0,4.25
04004687,04,7.25,8.75,8.0
14004688,14,5.25,7.25,6.5
52004689,52,9.25,5.5,4.0
33004690,33,5.0,10.0,7.25
37004691,37,4.75,5.25,8.75
50004692,50,3.5,6.25,9.5
30004693,30,6.5,7.5,10.0
36004694,36,5.5,8.75,6.0
07004695,07,4.5,7.25,5.5
59004696,59,6.75,9.0,5.5
05004697,05,4.75,6.0,8.5
45004698,45,6.75,5.75,4.5
07004699,07,8.5,7.25,4.75
26004700,26,7.5,4.75,1.75
24004701,24,7.0,4.75,6.25
37004702,37,7.25,6.25,6.5
20004703,20,5.75,7.25,8.25
27004704,27,3.0,7.75,3.75
33004705,33,6.75,7.0,2.5
30004706,30,5.5,6.0,7.25
09004707,09,7.25,7.25,5.25
51004708,51,4.5,6.75,4.0
56004709,56,4.5,4.75,4.0
06004710,06,6.25,9.0,9.0
30004711,30,6.0,6.25,8.0
01004712,01,8.25,4.0,4.5
17004713,17,4.5,4.75,6.5
16004714,16,7.75,8.5,3.75
56004715,56,5.5,7.25,6.5
27004716,27,7.5,6.0,5.75
34004717,34,5.0,8.5,5.0
35004718,35,5.5,6.75,5.5
42004719,42,4.25,7.25,6.0
33004720,33,7.0,8.25,6.0
63004721,63,7.0,9.75,3.75
26004722,26,6.25,7.0,1.75
23004723,23,6.5,8.75,2.75
34004724,34,7.5,7.0,3.75
07004725,07,4.25,6.0,7.75
42004726,42,6.0,6.5,4.5
24004727,24,6.5,6.0,9.25
02004728,02,5.5,6.75,4.0
30004729,30,6.75,7.5,4.0
08004730,08,8.75,7.25,5.5
48004731,48,9.75,5.25,1.75
14004732,14,9.25,8.0,4.0
30004733,30,6.75,6.75,8.25
03004734,03,7.75,7.0,6.25
17004735,17,6.25,5.25,6.75
15004736,15,8.5,7.5,8.0
41004737,41,8.0,6.75,1.75
44004738,44,8.25,4.5,5.75
10004739,10,6.0,7.0,6.0
55004740,55,8.25,6.75,5.75
34004741,34,5.0,7.5,7.5
42004742,42,2.75,6.25,7.75
07004743,07,8.75,6.5,8.25
45004744,45,6.0,6.25,6.5
24004745,24,8.25,8.5,6.5
18004746,18,5.0,6.5,7.25
60004747,60,4.0,5.0,10.0
07004748,07,5.25,7.0,7.25
07004749,07,7.0,6.0,6.75
54004750,54,6.0,6.5,9.25
53004751,53,6.25,6.25,3.5
46004752,46,6.25,9.5,5.0
10004753,10,6.25,7.5,3.0
04004754,04,7.0,6.0,3.75
29004755,29,7.5,8.25,4.25
56004756,56,5.5,6.0,5.75
61004757,61,5.5,5.5,4.75
54004758,54,6.0,8.25,6.25
01004759,01,4.0,7.0,3.5
43004760,43,9.75,6.5,8.5
43004761,43,6.25,7.5,5.25
44004762,44,8.75,5.25,6.25
03004763,03,8.0,7.0,2.0
43004764,43,3.5,7.5,4.25
38004765,38,8.0,6.5,4.25
38004766,38,8.5,7.5,6.5
56004767,56,6.0,7.5,8.5
04004768,04,6.25,6.0,5.75
50004769,50,4.0,7.0,6.25
41004770,41,6.5,8.0,4.0
31004771,31,8.0,6.75,8.5
43004772,43,5.5,9.0,7.25
28004773,28,6.5,9.0,7.25
54004774,54,6.5,7.5,4.0
59004775,59,6.25,7.5,1.25
45004776,45,6.75,3.5,8.5
57004777,57,9.25,8.0,5.0
19004778,19,5.5,6.5,6.5
63004779,63,4.5,5.75,3.75
04004780,04,5.75,8.75,8.0
23004781,23,6.25,7.25,4.0
54004782,54,8.0,6.25,6.0
03004783,03,7.75,7.25,9.25
13004784,13,7.0,8.25,0.25
33004785,33,6.5,6.5,5.25
17004786,17,3.5,6.75,6.25
54004787,54,6.5,7.25,6.75
27004788,27,9.0,6.25,4.5
12004789,12,9.75,4.25,6.0
15004790,15,2.75,5.5,10.0
58004791,58,5.25,9.25,5.25
47004792,47,5.0,6.75,7.75
12004793,12,7.5,8.5,5.0
02004794,02,6.5,5.75,3.0
41004795,41,7.0,6.25,6.25
09004796,09,7.5,6.5,7.0
45004797,45,6.75,5.75,8.5
49004798,49,5.75,6.5,7.5
04004799,04,6.0,4.75,7.25
35004800,35,7.25,6.5,8.25
06004801,06,7.5,7.5,6.0
36004802,36,6.25,8.5,5.75
19004803,19,8.5,6.75,4.5
18004804,18,7.5,6.25,6.75
44004805,44,6.0,7.0,7.0
14004806,14,7.25,5.0,5.75
10004807,10,4.75,6.25,3.75
52004808,52,5.25,6.0,4.75
02004809,02,4.25,6.25,7.5
62004810,62,6.75,7.75,6.0
33004811,33,3.0,7.5,6.75
13004812,13,5.5,7.0,5.75
13004813,13,6.25,7.5,3.0
51004814,51,5.25,7.75,4.75
34004815,34,2.75,6.75,6.5
60004816,60,6.25,7.25,4.5
19004817,19,3.75,7.0,7.0
10004818,10,9.5,7.5,6.75
26004819,26,6.75,7.25,5.25
52004820,52,6.75,8.25,3.25
18004821,18,7.0,5.0,4.25
11004822,11,7.5,9.0,2.75
20004823,20,6.5,4.75,4.0
01004824,01,7.25,7.5,5.75
55004825,55,4.25,6.75,6.0
31004826,31,5.25,8.25,2.25
31004827,31,8.5,5.0,6.25
28004828,28,4.5,6.5,7.5
35004829,35,8.0,5.75,4.5
31004830,31,4.25,8.25,0.5
49004831,49,8.0,5.5,5.0
26004832,26,8.25,7.75,8.5
25004833,25,7.5,7.5,3.0
39004834,39,6.25,7.5,1.0
27004835,27,8.5,6.25,4.25
45004836,45,6.25,7.0,2.75
28004837,28,5.0,6.75,4.75
13004838,13,6.0,6.5,9.75
34004839,34,6.5,7.75,5.75
52004840,52,7.25,5.0,5.25
31004841,31,8.5,8.25,4.5
55004842,55,8.25,3.5,5.5
53004843,53,3.0,6.5,5.25
49004844,49,6.75,5.75,6.0
26004845,26,8.0,6.75,7.0
07004846,07,7.0,5.75,5.0
50004847,50,8.5,5.75,7.25
17004848,17,6.25,6.75,8.0
18004849,18,6.25,6.75,8.25
30004850,30,4.75,6.75,7.25
06004851,06,5.75,6.5,5.5
49004852,49,6.5,6.0,3.5
56004853,56,8.5,6.0,8.0
09004854,09,3.75,7.0,5.75
28004855,28,7.25,8.75,4.75
05004856,05,6.0,6.25,7.5
44004857,44,7.25,8.75,9.5
10004858,10,6.25,6.5,4.75
05004859,05,4.25,3.75,3.5
45004860,45,4.0,7.5,3.75
44004861,44,10.0,7.5,5.75
23004862,23,6.5,6.5,7.5
51004863,51,4.75,5.75,6.0
33004864,33,6.0,7.0,4.5
59004865,59,6.5,6.5,8.25
58004866,58,4.5,6.75,6.25
03004867,03,7.5,4.0,5.5
61004868,61,3.5,7.25,4.25
26004869,26,7.75,5.0,3.25
19004870,19,6.25,7.25,7.0
53004871,53,7.0,7.0,4.0
11004872,11,7.0,7.75,4.75
29004873,29,7.75,8.5,5.5
55004874,55,6.25,8.0,5.75
59004875,59,9.5,7.5,2.75
29004876,29,9.75,4.5,7.75
43004877,43,7.75,8.75,6.0
54004878,54,7.0,5.0,6.5
36004879,36,6.75,5.5,5.0
19004880,19,7.0,5.0,6.5
28004881,28,6.25,5.5,6.75
50004882,50,6.0,5.5,5.75
37004883,37,8.25,8.0,4.0
08004884,08,6.25,7.75,3.5
32004885,32,7.25,8.0,5.25
35004886,35,7.25,8.25,3.25
25004887,25,8.5,6.25,6.0
12004888,12,4.5,4.75,1.5
42004889,42,5.5,8.0,2.25
09004890,09,6.25,4.25,3.25
27004891,27,5.5,8.5,7.0
28004892,28,6.5,3.5,6.0
39004893,39,5.75,8.5,5.0
53004894,53,5.25,6.25,5.25
10004895,10,8.25,5.75,7.25
27004896,27,6.5,5.5,6.5
48004897,48,4.0,7.0,0.0
10004898,10,8.25,7.0,2.5
14004899,14,2.5,8.0,5.5
18004900,18,8.0,6.25,2.5
32004901,32,7.5,6.5,2.0
06004902,06,9.0,6.25,4.25
41004903,41,8.75,4.5,6.25
14004904,14,5.25,5.25,7.5
26004905,26,5.5,10.0,7.25
46004906,46,7.75,5.5,7.75
18004907,18,5.25,7.0,8.25
48004908,48,8.0,6.75,8.0
59004909,59,8.5,6.0,5.75
43004910,43,5.5,6.25,7.0
31004911,31,7.75,6.5,6.25
41004912,41,6.25,7.75,5.5
16004913,16,6.25,6.5,9.25
62004914,62,5.25,6.25,5.5
46004915,46,4.5,7.5,3.5
04004916,04,6.25,7.0,4.25
42004917,42,6.75,6.0,7.0
18004918,18,6.5,8.0,7.5
52004919,52,7.0,7.75,10.0
22004920,22,5.75,8.0,6.25
56004921,56,9.25,5.75,4.75
20004922,20,8.0,8.0,4.75
59004923,59,8.5,5.25,5.5
03004924,03,7.25,6.25,3.5
04004925,04,8.0,9.0,7.25
09004926,09,9.0,6.0,2.25
30004927,30,6.5,6.25,3.75
19004928,19,9.25,5.75,7.0
48004929,48,5.75,5.25,5.5
48004930,48,7.5,7.0,6.75
34004931,34,10.0,7.25,7.5
21004932,21,5.75,5.75,3.25
62004933,62,8.25,5.5,9.0
11004934,11,5.5,6.25,10.0
56004935,56,5.75,6.75,7.5
18004936,18,4.75,4.75,4.0
18004937,18,6.25,6.25,5.75
46004938,46,5.5,7.0,6.75
44004939,44,6.0,4.75,3.0
33004940,33,8.5,8.5,4.75
01004941,01,4.5,5.25,7.25
04004942,04,5.5,6.25,7.25
32004943,32,5.25,7.25,7.0
02004944,02,6.0,7.5,7.0
31004945,31,7.75,4.25,6.25
16004946,16,10.0,5.0,5.25
60004947,60,9.25,6.5,6.75
57004948,57,5.75,5.0,6.25
59004949,59,6.25,5.0,4.5
49004950,49,5.25,6.25,3.25
05004951,05,7.25,7.0,4.75
49004952,49,5.75,9.0,3.0
19004953,19,4.75,4.75,9.75
43004954,43,4.5,6.25,8.25
28004955,28,4.75,5.5,4.75
28004956,28,8.5,4.75,5.5
28004957,28,7.0,6.5,6.75
49004958,49,3.75,7.75,6.25
28004959,28,5.0,9.0,5.5
45004960,45,8.25,6.75,3.5
38004961,38,7.0,7.0,7.25
35004962,35,7.25,10.0,0.25
44004963,44,5.75,5.75,6.75
48004964,48,3.0,7.5,4.75
50004965,50,9.0,6.75,5.25
39004966,39,7.25,3.0,5.5
51004967,51,4.75,4.5,6.25
30004968,30,9.75,5.75,5.5
59004969,59,7.25,7.5,4.5
13004970,13,5.25,7.0,1.75
25004971,25,4.0,7.0,6.25
45004972,45,5.75,6.25,1.75
61004973,61,6.75,7.0,4.5
12004974,12,8.25,7.0,3.25
18004975,18,6.25,8.25,8.25
47004976,47,5.75,6.25,5.0
16004977,16,7.25,5.75,3.75
09004978,09,6.0,6.25,6.75
31004979,31,6.75,6.5,10.0
30004980,30,7.0,6.0,6.25
35004981,35,8.5,6.25,8.0
31004982,31,4.5,9.5,3.75
13004983,13,5.75,6.5,7.5
53004984,53,5.25,6.75,7.75
03004985,03,5.0,7.0,4.75
15004986,15,8.5,7.75,4.0
54004987,54,5.75,8.0,8.5
59004988,59,8.75,5.0,6.75
06004989,06,8.0,7.0,2.75
52004990,52,6.75,5.5,6.0
62004991,62,7.5,6.0,3.0
47004992,47,7.75,5.75,5.75
60004993,60,4.0,8.75,5.25
14004994,14,8.5,6.75,6.0
52004995,52,5.75,6.5,7.25
22004996,22,5.0,4.25,5.25
49004997,49,7.75,5.5,6.25
05004998,05,8.5,4.25,6.25
37004999,37,5.75,6.25,7.75
01005000,01,5.25,8.0,7.25
21005001,21,5.0,6.75,4.75
47005002,47,3.75,3.5,4.25
56005003,56,8.0,5.75,2.75
24005004,24,9.0,8.25,4.75
23005005,23,7.0,7.5,4.75
03005006,03,6.0,5.5,8.75
02005007,02,6.75,7.25,4.5
38005008,38,9.0,5.75,4.75
03005009,03,8.25,4.75,5.25
20005010,20,9.25,6.25,10.0
10005011,10,3.25,7.75,2.25
13005012,13,5.75,4.75,4.5
21005013,21,6.5,5.75,2.25
43005014,43,8.25,7.0,6.0
62005015,62,7.25,4.75,5.0
62005016,62,9.5,5.25,7.25
60005017,60,7.25,6.5,0.0
42005018,42,8.75,7.5,6.5
04005019,04,8.75,6.25,4.5
16005020,16,7.25,6.0,8.75
35005021,35,6.25,4.25,4.0
34005022,34,6.25,4.5,5.0
06005023,06,6.5,5.5,6.0
43005024,43,7.75,9.25,2.5
24005025,24,6.5,7.5,0.5
12005026,12,7.75,6.25,5.5
07005027,07,5.5,7.5,4.75
03005028,03,6.75,8.0,7.0
16005029,16,7.25,6.75,7.25
50005030,50,5.0,5.0,1.75
24005031,24,7.5,5.5,5.0
60005032,60,6.0,6.75,5.75
29005033,29,7.5,6.5,7.0
21005034,21,6.5,8.0,2.25
32005035,32,6.25,6.25,8.25
46005036,46,6.25,8.0,4.0
58005037,58,9.0,7.25,3.75
10005038,10,5.5,6.75,7.75
16005039,16,8.5,6.75,4.25
46005040,46,3.75,6.25,5.0
55005041,55,5.0,6.0,5.0
34005042,34,5.5,8.0,6.5
54005043,54,7.0,7.75,8.0
31005044,31,6.0,7.75,8.25
57005045,57,4.25,9.0,6.25
49005046,49,10.0,6.0,8.25
19005047,19,7.0,7.25,10.0
50005048,50,6.5,7.25,4.0
40005049,40,7.25,8.75,2.75
37005050,37,6.0,6.0,2.5
56005051,56,4.5,7.75,5.75
57005052,57,5.75,7.75,1.75
48005053,48,7.0,7.0,7.25
62005054,62,7.75,5.75,4.75
25005055,25,7.5,7.5,3.5
38005056,38,6.0,7.5,6.25
48005057,48,6.25,7.5,6.25
09005058,09,7.0,7.75,6.0
16005059,16,7.5,8.25,7.0
16005060,16,8.25,7.25,5.75
22005061,22,3.0,7.25,3.5
47005062,47,5.75,5.0,4.75
60005063,60,7.0,9.0,4.25
09005064,09,4.5,8.25,5.0
43005065,43,6.5,6.0,6.5
28005066,28,5.0,7.0,5.75
45005067,45,6.5,4.5,4.25
55005068,55,4.75,6.75,4.75
05005069,05,6.5,8.25,5.75
41005070,41,4.25,6.75,6.25
49005071,49,6.5,7.5,2.0
19005072,19,5.25,5.25,5.5
17005073,17,7.5,6.5,7.5
57005074,57,7.25,6.75,8.5
07005075,07,5.5,7.5,4.75
31005076,31,4.75,6.75,5.0
24005077,24,3.75,7.5,2.0
23005078,23,7.0,5.5,1.75
46005079,46,6.75,9.0,3.75
04005080,04,5.75,5.25,4.75
49005081,49,7.0,6.75,4.75
56005082,56,9.0,6.5,8.5
03005083,03,7.0,8.75,4.75
14005084,14,6.75,9.25,5.75
03005085,03,7.5,7.25,8.25
43005086,43,8.0,6.75,8.0
25005087,25,6.5,6.0,4.25
11005088,11,8.25,8.0,7.0
25005089,25,5.0,7.0,5.25
04005090,04,5.75,5.5,7.25
27005091,27,3.75,6.75,4.0
13005092,13,8.25,6.25,4.25
07005093,07,7.25,7.25,5.25
50005094,50,6.75,6.25,8.75
37005095,37,6.75,7.0,8.75
21005096,21,8.0,5.25,6.75
24005097,24,9.0,6.75,7.75
56005098,56,5.0,6.25,4.5
59005099,59,6.5,7.75,5.75
01005100,01,6.0,7.75,5.25
55005101,55,7.0,5.5,6.25
37005102,37,9.25,6.25,4.0
08005103,08,5.25,6.5,8.5
60005104,60,6.0,6.0,6.25
62005105,62,3.25,6.0,4.75
15005106,15,8.0,6.5,8.5
62005107,62,5.0,7.0,6.0
62005108,62,4.75,6.5,3.0
22005109,22,6.25,6.25,8.25
45005110,45,6.0,5.25,7.25
62005111,62,5.75,7.25,6.25
15005112,15,8.75,7.25,3.5
46005113,46,6.0,8.75,5.25
22005114,22,8.25,6.5,5.5
29005115,29,4.5,6.5,8.25
47005116,47,5.0,5.25,6.75
58005117,58,5.75,7.5,4.5
48005118,48,7.25,8.25,6.5
41005119,41,8.25,6.75,7.0
40005120,40,6.0,6.25,6.5
32005121,32,5.5,5.75,5.5
45005122,45,5.5,5.5,1.75
13005123,13,7.25,6.75,5.25
36005124,36,8.5,7.0,7.5
25005125,25,5.75,5.5,8.5
13005126,13,10.0,8.0,0.25
63005127,63,4.5,5.75,7.0
25005128,25,4.75,7.75,3.75
52005129,52,4.75,8.25,5.5
16005130,16,5.5,9.0,6.5
01005131,01,7.5,7.5,5.75
57005132,57,7.75,8.0,6.0
56005133,56,5.75,6.25,5.0
19005134,19,8.5,5.75,8.0
08005135,08,7.5,6.0,5.5
19005136,19,9.5,6.25,8.0
50005137,50,7.5,7.25,5.25
10005138,10,5.75,7.5,6.75
56005139,56,5.0,8.5,8.0
37005140,37,5.5,6.0,8.25
23005141,23,8.25,6.25,5.75
07005142,07,5.5,6.0,4.5
48005143,48,8.25,7.25,4.75
04005144,04,5.0,5.5,4.25
41005145,41,7.0,8.75,3.75
45005146,45,5.0,7.5,2.25
58005147,58,2.75,8.0,8.25
57005148,57,6.75,7.25,6.5
55005149,55,9.25,3.0,2.75
24005150,24,5.75,7.5,7.25
09005151,09,8.0,6.75,5.25
04005152,04,7.75,9.0,4.25
17005153,17,8.25,8.0,4.25
56005154,56,4.25,4.5,4.75
27005155,27,6.0,6.75,7.25
35005156,35,7.5,4.75,6.0
06005157,06,4.0,6.0,6.5
09005158,09,4.75,8.0,3.5
52005159,52,3.5,7.0,8.0
14005160,14,4.25,5.75,4.5
06005161,06,7.5,5.5,7.5
28005162,28,7.25,5.0,7.75
11005163,11,4.25,8.0,4.5
49005164,49,7.75,6.5,8.5
58005165,58,6.25,7.0,9.25
07005166,07,7.5,6.75,4.0
33005167,33,5.75,7.0,4.25
61005168,61,6.75,8.5,4.75
19005169,19,5.0,7.75,5.0
16005170,16,6.0,8.25,5.75
06005171,06,6.75,7.25,5.75
42005172,42,7.25,6.75,5.0
04005173,04,4.0,7.25,7.75
10005174,10,5.25,7.0,6.25
26005175,26,5.5,7.25,3.0
07005176,07,8.5,5.0,5.0
55005177,55,9.5,5.25,5.25
35005178,35,7.75,4.25,2.25
39005179,39,2.5,9.75,9.25
41005180,41,6.75,7.25,5.25
14005181,14,6.5,8.5,5.75
40005182,40,5.25,7.0,4.5
12005183,12,6.0,6.0,6.0
54005184,54,7.0,7.5,7.0
23005185,23,8.5,6.5,3.25
27005186,27,3.75,9.0,5.0
61005187,61,6.75,7.5,4.5
59005188,59,6.5,6.75,6.5
41005189,41,5.5,6.75,7.75
41005190,41,5.75,7.0,5.5
58005191,58,6.25,7.75,7.5
57005192,57,8.5,6.75,6.0
41005193,41,7.5,7.25,4.5
04005194,04,9.25,8.25,6.5
19005195,19,8.25,7.0,5.75
56005196,56,7.75,8.5,6.25
54005197,54,9.5,5.75,9.75
45005198,45,8.5,5.25,5.5
59005199,59,9.25,8.5,5.25
33005200,33,6.5,8.5,6.25
57005201,57,8.25,5.0,3.5
53005202,53,6.25,6.25,6.5
57005203,57,5.75,7.75,5.5
27005204,27,6.25,6.5,6.75
02005205,02,5.5,6.25,4.5
25005206,25,5.5,7.25,8.5
42005207,42,6.0,5.75,7.5
63005208,63,8.0,5.5,8.25
10005209,10,7.5,7.0,7.25
04005210,04,5.0,8.0,6.25
25005211,25,9.75,7.25,6.75
49005212,49,8.25,8.0,7.75
04005213,04,7.75,7.0,3.25
03005214,03,6.75,6.25,4.5
14005215,14,9.75,8.25,7.25
22005216,22,6.0,6.5,4.75
51005217,51,9.0,6.0,5.75
07005218,07,7.75,7.0,5.5
47005219,47,5.75,6.25,5.0
56005220,56,7.0,5.75,5.0
33005221,33,7.0,8.25,5.25
40005222,40,4.75,10.0,5.75
54005223,54,4.75,7.25,7.5
44005224,44,5.75,7.75,3.0
48005225,48,5.75,5.5,5.75
01005226,01,4.0,8.5,9.0
06005227,06,6.25,6.0,3.75
16005228,16,5.75,6.75,7.0
44005229,44,5.75,7.75,4.25
36005230,36,9.5,8.25,6.0
59005231,59,7.5,7.75,7.0
18005232,18,6.75,7.0,6.0
56005233,56,8.25,8.25,5.75
61005234,61,6.5,5.0,5.5
46005235,46,7.0,5.75,7.25
35005236,35,5.75,10.0,5.0
03005237,03,8.0,6.5,8.75
24005238,24,4.25,6.75,9.0
40005239,40,7.5,8.0,5.25
35005240,35,3.5,6.75,6.25
24005241,24,4.5,6.5,7.25
60005242,60,6.25,6.75,6.5
33005243,33,6.25,6.5,4.75
21005244,21,5.25,6.0,6.5
22005245,22,5.0,7.0,7.5
12005246,12,8.25,7.5,6.25
27005247,27,7.75,6.75,9.5
18005248,18,8.5,6.0,4.0
31005249,31,7.75,7.75,8.0
52005250,52,4.75,7.25,5.25
45005251,45,4.5,7.0,4.25
19005252,19,5.25,6.0,3.75
12005253,12,8.0,7.0,7.25
12005254,12,9.25,6.5,6.0
14005255,14,6.0,6.75,6.0
33005256,33,7.5,9.5,7.0
08005257,08,5.25,5.0,4.25
52005258,52,7.0,6.5,6.75
41005259,41,9.5,7.75,7.75
26005260,26,9.5,6.25,3.5
27005261,27,6.0,6.0,3.25
55005262,55,6.25,7.0,4.25
30005263,30,9.75,7.25,4.25
61005264,61,6.0,9.5,4.25
56005265,56,5.0,6.0,6.75
47005266,47,5.75,4.5,3.0
55005267,55,5.5,3.75,6.0
20005268,20,8.0,8.25,6.75
24005269,24,8.25,6.0,7.75
25005270,25,6.0,7.0,6.25
01005271,01,5.5,7.25,6.75
41005272,41,7.5,6.0,6.5
05005273,05,8.0,6.0,3.0
51005274,51,5.0,6.5,8.5
55005275,55,7.25,5.25,8.25
51005276,51,5.5,8.75,4.25
43005277,43,7.75,5.5,0.0
30005278,30,6.25,7.25,4.0
07005279,07,8.0,5.5,6.0
08005280,08,7.0,5.5,5.0
10005281,10,7.0,6.5,5.75
38005282,38,6.0,5.0,5.25
45005283,45,5.75,6.0,6.25
32005284,32,6.75,6.75,6.75
20005285,20,7.75,8.0,2.25
36005286,36,8.0,5.0,8.5
02005287,02,7.25,7.5,4.25
33005288,33,5.75,7.0,5.75
25005289,25,6.75,7.25,8.5
21005290,21,6.75,5.0,5.25
27005291,27,4.25,5.25,7.5
43005292,43,7.75,6.5,5.75
59005293,59,7.75,7.5,4.0
47005294,47,4.5,7.5,2.75
26005295,26,7.75,8.0,4.25
25005296,25,6.25,8.75,4.0
55005297,55,6.25,8.5,7.5
39005298,39,7.25,4.25,3.5
24005299,24,6.25,6.25,6.75
19005300,19,7.75,5.25,8.5
34005301,34,6.25,6.0,1.5
19005302,19,7.25,6.75,5.0
32005303,32,6.0,7.75,4.5
24005304,24,4.5,6.0,8.0
30005305,30,6.5,5.0,5.75
10005306,10,3.25,7.5,4.0
32005307,32,9.0,6.75,5.0
02005308,02,8.5,8.0,7.5
34005309,34,4.0,7.25,5.75
17005310,17,5.5,9.75,8.5
09005311,09,7.0,5.75,3.5
51005312,51,7.75,8.0,6.75
50005313,50,6.5,8.0,6.5
03005314,03,6.25,6.0,5.75
52005315,52,9.5,5.5,4.5
28005316,28,6.25,7.25,6.25
61005317,61,5.75,6.5,7.0
28005318,28,5.0,7.25,6.0
28005319,28,10.0,7.25,5.5
08005320,08,7.0,5.5,8.5
08005321,08,4.25,7.5,5.75
05005322,05,5.75,6.25,5.0
41005323,41,5.25,6.75,4.5
59005324,59,6.75,7.0,7.5
60005325,60,8.75,7.0,1.75
41005326,41,7.0,7.5,6.5
35005327,35,7.0,6.75,6.25
24005328,24,4.5,6.0,3.25
31005329,31,7.5,7.0,8.75
59005330,59,7.75,6.25,6.0
09005331,09,4.75,6.5,4.5
04005332,04,5.75,7.5,6.0
08005333,08,6.5,7.0,5.5
35005334,35,6.5,9.0,2.0
53005335,53,5.5,7.75,5.75
35005336,35,6.75,7.25,2.5
62005337,62,7.5,7.25,5.0
16005338,16,4.0,6.75,8.5
56005339,56,6.75,6.0,7.0
44005340,44,9.25,4.75,7.25
53005341,53,7.0,7.75,5.25
21005342,21,5.0,5.75,6.25
54005343,54,6.25,6.0,6.25
03005344,03,5.5,4.0,4.75
42005345,42,7.25,5.25,6.0
29005346,29,7.0,4.75,4.25
42005347,42,2.5,4.25,3.5
56005348,56,7.25,7.0,5.0
31005349,31,7.5,8.0,7.25
46005350,46,7.0,5.25,5.5
37005351,37,6.25,7.25,5.25
34005352,34,6.5,5.5,1.5
02005353,02,4.25,4.5,3.25
13005354,13,6.5,6.75,7.5
15005355,15,3.5,8.25,4.5
25005356,25,5.5,6.75,5.75
22005357,22,7.0,6.5,6.75
34005358,34,7.25,7.5,6.75
27005359,27,7.5,5.75,7.5
58005360,58,4.75,6.75,10.0
29005361,29,3.5,7.0,7.75
08005362,08,5.5,6.75,6.25
56005363,56,3.5,5.0,5.25
16005364,16,1.25,7.0,6.0
55005365,55,6.5,8.75,7.0
50005366,50,6.75,5.75,6.25
38005367,38,7.0,6.25,4.5
07005368,07,7.0,7.0,5.25
28005369,28,7.25,7.75,8.25
50005370,50,3.5,7.0,8.25
41005371,41,6.75,6.5,8.0
49005372,49,5.5,6.0,4.5
54005373,54,5.75,7.0,8.25
29005374,29,5.0,6.0,8.25
25005375,25,6.25,6.75,8.5
33005376,33,8.0,8.0,4.25
17005377,17,3.75,7.75,4.25
37005378,37,10.0,6.75,6.0
58005379,58,8.0,6.0,7.25
39005380,39,6.25,8.5,4.5
55005381,55,7.0,7.75,7.75
52005382,52,8.0,6.75,4.0
15005383,15,6.5,6.5,4.0
34005384,34,5.0,5.5,7.5
26005385,26,5.5,7.75,8.5
32005386,32,5.5,8.25,9.5
20005387,20,8.5,4.75,7.25
42005388,42,6.25,4.75,5.0
13005389,13,9.0,8.75,3.25
41005390,41,4.5,6.75,4.25
43005391,43,7.25,7.0,8.75
46005392,46,4.75,7.75,3.25
40005393,40,8.25,8.5,7.75
16005394,16,4.75,7.5,6.75
54005395,54,7.5,7.5,4.0
36005396,36,3.75,7.75,10.0
56005397,56,6.0,6.5,8.5
11005398,11,8.5,5.5,7.5
61005399,61,5.0,8.0,4.75
26005400,26,6.5,8.5,9.0
28005401,28,7.0,5.25,4.25
20005402,20,4.5,6.5,6.0
48005403,48,4.5,6.5,3.0
26005404,26,4.0,4.5,5.0
31005405,31,6.75,5.75,6.5
43005406,43,7.75,6.75,10.0
28005407,28,5.0,7.25,6.0
42005408,42,8.25,8.0,4.0
23005409,23,8.25,6.5,4.5
10005410,10,5.5,5.25,5.75
07005411,07,5.0,7.0,5.5
28005412,28,9.75,6.5,7.75
51005413,51,6.0,7.0,5.0
30005414,30,8.25,6.75,2.25
12005415,12,6.5,9.0,5.5
30005416,30,4.75,5.5,3.25
62005417,62,5.25,7.5,5.25
39005418,39,4.0,4.5,8.0
11005419,11,6.75,6.25,7.75
49005420,49,5.25,4.0,4.75
34005421,34,7.75,6.5,3.5
10005422,10,5.25,6.75,4.75
41005423,41,6.0,8.0,4.0
12005424,12,5.75,7.75,2.0
28005425,28,3.0,9.25,6.25
56005426,56,6.75,7.75,6.5
09005427,09,5.0,8.75,8.0
44005428,44,5.5,6.5,5.75
45005429,45,8.0,9.25,5.0
17005430,17,7.25,8.0,8.0
