ma_kh,tuoi,goi_cuoc,khu_vuc,so_thang_su_dung,cuoc_hang_thang,tong_cuoc,so_lan_goi_ho_tro,label
KH07895,50.0,cao_cap,Trung,39.0,480.0,18720.0,1.0,1.0
KH07896,37.0,co_ban,Bac,25.0,140.0,3500.0,0.0,1.0
KH07897,34.0,co_ban,Nam,23.0,130.0,2990.0,1.0,1.0
KH07898,45.0,co_ban,Trung,1.0,150.0,150.0,5.0,0.0
KH07899,19.0,co_ban,Bac,2.0,140.0,280.0,2.0,1.0
KH07900,30.0,co_ban,Nam,33.0,110.0,3630.0,1.0,1.0
KH07901,50.0,co_ban,Nam,34.0,100.0,3400.0,1.0,1.0
KH07902,27.0,cao_cap,Nam,1.0,610.0,610.0,7.0,1.0
KH07903,44.0,tieu_chuan,Trung,18.0,300.0,5400.0,2.0,0.0
KH07904,27.0,cao_cap,Bac,47.0,420.0,19740.0,2.0,0.0
KH07905,25.0,tieu_chuan,Nam,31.0,300.0,9300.0,2.0,1.0
KH07906,45.0,tieu_chuan,Bac,64.0,250.0,16000.0,2.0,0.0
KH07907,46.0,cao_cap,Nam,38.0,450.0,17100.0,7.0,0.0
KH07908,24.0,cao_cap,Trung,10.0,670.0,6700.0,3.0,0.0
KH07909,31.0,cao_cap,Bac,18.0,530.0,9540.0,9.0,1.0
KH07910,32.0,tieu_chuan,Bac,49.0,310.0,15190.0,2.0,0.0
KH07911,25.0,co_ban,Bac,14.0,100.0,1400.0,1.0,0.0
KH07912,63.0,cao_cap,Bac,32.0,440.0,14080.0,1.0,0.0
KH07913,31.0,cao_cap,Bac,5.0,640.0,3200.0,0.0,1.0
KH07914,42.0,tieu_chuan,Bac,34.0,240.0,8160.0,0.0,0.0
KH07915,38.0,tieu_chuan,Nam,65.0,250.0,16250.0,0.0,0.0
KH07916,,cao_cap,Bac,63.0,580.0,36540.0,0.0,1.0
KH07917,27.0,tieu_chuan,Nam,14.0,210.0,2940.0,8.0,1.0
KH07918,18.0,tieu_chuan,Bac,5.0,320.0,1600.0,2.0,0.0
KH07919,40.0,co_ban,Bac,74.0,110.0,8140.0,1.0,0.0
KH07920,34.0,tieu_chuan,Trung,1.0,240.0,240.0,0.0,0.0
KH07921,33.0,tieu_chuan,Nam,38.0,210.0,7980.0,1.0,0.0
KH07922,23.0,tieu_chuan,Trung,1.0,220.0,220.0,1.0,0.0
KH07923,64.0,co_ban,Bac,8.0,140.0,1120.0,4.0,1.0
KH07924,48.0,co_ban,Bac,42.0,120.0,5040.0,3.0,0.0
KH07925,34.0,tieu_chuan,Trung,6.0,240.0,1440.0,0.0,0.0
KH07926,56.0,tieu_chuan,Bac,1.0,280.0,280.0,2.0,0.0
KH07927,29.0,co_ban,Bac,11.0,150.0,1650.0,0.0,0.0
KH07928,38.0,cao_cap,Trung,10.0,480.0,4800.0,0.0,1.0
KH07929,38.0,cao_cap,Trung,3.0,610.0,1830.0,2.0,1.0
KH07930,33.0,co_ban,Bac,29.0,130.0,3770.0,0.0,0.0
KH07931,21.0,tieu_chuan,Trung,45.0,270.0,12150.0,1.0,0.0
KH07932,34.0,co_ban,Nam,11.0,110.0,1210.0,2.0,1.0
KH07933,48.0,co_ban,Bac,21.0,120.0,2520.0,0.0,1.0
KH07934,28.0,tieu_chuan,Bac,7.0,270.0,1890.0,0.0,0.0
KH07935,38.0,tieu_chuan,Trung,6.0,210.0,1260.0,0.0,1.0
KH07936,39.0,co_ban,Nam,2.0,110.0,220.0,1.0,1.0
KH07937,,tieu_chuan,Trung,14.0,290.0,4060.0,3.0,0.0
KH07938,49.0,co_ban,Bac,36.0,130.0,4680.0,2.0,0.0
KH07939,38.0,tieu_chuan,Bac,8.0,310.0,2480.0,0.0,1.0
KH07940,28.0,co_ban,Nam,64.0,150.0,9600.0,0.0,1.0
KH07941,36.0,tieu_chuan,Bac,5.0,240.0,1200.0,1.0,0.0
KH07942,36.0,co_ban,Nam,31.0,140.0,4340.0,1.0,0.0
KH07943,21.0,cao_cap,Bac,2.0,660.0,1320.0,0.0,0.0
KH07944,34.0,cao_cap,Trung,20.0,520.0,10400.0,1.0,1.0
KH07945,66.0,co_ban,Bac,14.0,140.0,1960.0,9.0,1.0
KH07946,27.0,tieu_chuan,Nam,48.0,310.0,14880.0,10.0,1.0
KH07947,18.0,co_ban,Nam,20.0,150.0,3000.0,1.0,0.0
KH07948,42.0,co_ban,Bac,16.0,100.0,1600.0,0.0,0.0
KH07949,42.0,co_ban,Bac,41.0,110.0,4510.0,0.0,0.0
KH07950,34.0,cao_cap,Nam,8.0,560.0,4480.0,1.0,1.0
KH07951,28.0,co_ban,Nam,11.0,120.0,1320.0,4.0,1.0
KH07952,23.0,tieu_chuan,Nam,52.0,280.0,14560.0,0.0,0.0
KH07953,53.0,tieu_chuan,Bac,75.0,230.0,17250.0,11.0,1.0
KH07954,24.0,cao_cap,Trung,2.0,660.0,1320.0,4.0,1.0
KH07955,64.0,tieu_chuan,Trung,40.0,260.0,10400.0,7.0,0.0
KH07956,53.0,cao_cap,Nam,10.0,650.0,6500.0,3.0,0.0
KH07957,33.0,co_ban,Nam,22.0,110.0,2420.0,7.0,1.0
KH07958,43.0,co_ban,Trung,21.0,110.0,2310.0,3.0,1.0
KH07959,27.0,tieu_chuan,Nam,37.0,240.0,8880.0,2.0,0.0
KH07960,33.0,tieu_chuan,Trung,12.0,230.0,2760.0,0.0,0.0
KH07961,28.0,co_ban,Nam,9.0,130.0,1170.0,6.0,1.0
KH07962,40.0,co_ban,Trung,8.0,100.0,800.0,0.0,0.0
KH07963,35.0,cao_cap,Nam,34.0,470.0,15980.0,2.0,0.0
KH07964,47.0,cao_cap,Bac,42.0,510.0,21420.0,0.0,0.0
KH07965,44.0,tieu_chuan,Nam,1.0,230.0,230.0,3.0,1.0
KH07966,21.0,co_ban,Bac,42.0,100.0,4200.0,2.0,0.0
KH07967,39.0,tieu_chuan,Nam,93.0,270.0,25110.0,1.0,0.0
KH07968,35.0,co_ban,Trung,8.0,110.0,880.0,3.0,1.0
KH07969,28.0,co_ban,Nam,1.0,140.0,140.0,0.0,1.0
KH07970,42.0,co_ban,Nam,14.0,110.0,1540.0,0.0,0.0
KH07971,51.0,tieu_chuan,Nam,26.0,230.0,5980.0,1.0,0.0
KH07972,45.0,tieu_chuan,Nam,50.0,260.0,13000.0,1.0,0.0
KH07973,36.0,tieu_chuan,Nam,20.0,280.0,5600.0,1.0,1.0
KH07974,29.0,co_ban,Trung,41.0,120.0,4920.0,1.0,0.0
KH07975,18.0,co_ban,Nam,1.0,120.0,120.0,2.0,0.0
KH07976,33.0,co_ban,Bac,4.0,150.0,600.0,4.0,0.0
KH07977,39.0,co_ban,Nam,65.0,140.0,9100.0,1.0,0.0
KH07978,23.0,cao_cap,Bac,12.0,620.0,7440.0,1.0,1.0
KH07979,54.0,cao_cap,Bac,8.0,630.0,5040.0,1.0,1.0
KH07980,25.0,cao_cap,Bac,18.0,450.0,8100.0,0.0,0.0
KH07981,18.0,tieu_chuan,Bac,16.0,300.0,4800.0,0.0,0.0
KH07982,34.0,co_ban,Bac,3.0,130.0,390.0,0.0,0.0
KH07983,44.0,co_ban,Trung,15.0,120.0,1800.0,0.0,0.0
KH07984,36.0,tieu_chuan,Nam,16.0,290.0,4640.0,7.0,1.0
KH07985,61.0,tieu_chuan,Nam,15.0,320.0,4800.0,1.0,0.0
KH07986,44.0,co_ban,Bac,55.0,140.0,7700.0,3.0,0.0
KH07987,51.0,co_ban,Bac,2.0,100.0,200.0,2.0,1.0
KH07988,46.0,co_ban,Bac,6.0,140.0,840.0,5.0,1.0
KH07989,42.0,tieu_chuan,Bac,12.0,300.0,3600.0,3.0,0.0
KH07990,,co_ban,Trung,34.0,120.0,4080.0,0.0,0.0
KH07991,18.0,co_ban,Trung,13.0,100.0,1300.0,4.0,1.0
KH07992,25.0,tieu_chuan,Bac,5.0,300.0,1500.0,5.0,1.0
KH07993,29.0,tieu_chuan,Trung,4.0,230.0,920.0,1.0,1.0
KH07994,48.0,co_ban,Bac,29.0,130.0,3770.0,0.0,1.0
KH07995,31.0,tieu_chuan,Nam,23.0,200.0,4600.0,0.0,0.0
KH07996,41.0,co_ban,Bac,3.0,100.0,300.0,2.0,0.0
KH07997,35.0,co_ban,Nam,9.0,110.0,990.0,2.0,0.0
KH07998,55.0,co_ban,Bac,42.0,100.0,4200.0,1.0,0.0
KH07999,51.0,cao_cap,Trung,35.0,620.0,21700.0,1.0,0.0
KH08000,37.0,cao_cap,Bac,40.0,570.0,22800.0,1.0,0.0
KH08001,39.0,co_ban,Trung,41.0,150.0,6150.0,3.0,0.0
KH08002,76.0,tieu_chuan,Trung,99.0,250.0,24750.0,1.0,0.0
KH08003,53.0,co_ban,Nam,21.0,100.0,2100.0,0.0,1.0
KH08004,46.0,cao_cap,Bac,50.0,450.0,22500.0,0.0,1.0
KH08005,24.0,cao_cap,Nam,15.0,520.0,7800.0,8.0,1.0
KH08006,48.0,co_ban,Nam,2.0,150.0,300.0,8.0,1.0
KH08007,49.0,tieu_chuan,Trung,43.0,290.0,12470.0,0.0,0.0
KH08008,27.0,co_ban,Trung,38.0,130.0,4940.0,4.0,1.0
KH08009,38.0,co_ban,Trung,36.0,140.0,5040.0,1.0,0.0
KH08010,31.0,co_ban,Trung,3.0,150.0,450.0,5.0,1.0
KH08011,53.0,co_ban,Nam,61.0,120.0,7320.0,0.0,0.0
KH08012,22.0,tieu_chuan,Trung,120.0,250.0,30000.0,1.0,0.0
KH08013,28.0,co_ban,Bac,2.0,130.0,260.0,2.0,0.0
KH08014,56.0,tieu_chuan,Bac,29.0,210.0,6090.0,2.0,0.0
KH08015,55.0,tieu_chuan,Nam,13.0,270.0,3510.0,0.0,1.0
KH08016,31.0,cao_cap,Bac,24.0,430.0,10320.0,1.0,0.0
KH08017,18.0,co_ban,Trung,15.0,120.0,1800.0,2.0,0.0
KH08018,33.0,tieu_chuan,Trung,11.0,290.0,3190.0,1.0,0.0
KH08019,18.0,co_ban,Bac,28.0,150.0,4200.0,2.0,0.0
KH08020,39.0,cao_cap,Bac,3.0,470.0,1410.0,0.0,1.0
KH08021,38.0,co_ban,Trung,5.0,140.0,700.0,0.0,0.0
KH08022,38.0,co_ban,Bac,20.0,100.0,2000.0,1.0,0.0
KH08023,46.0,cao_cap,Bac,5.0,480.0,2400.0,0.0,1.0
KH08024,33.0,tieu_chuan,Bac,26.0,270.0,7020.0,0.0,0.0
KH08025,24.0,co_ban,Bac,4.0,140.0,560.0,2.0,1.0
KH08026,30.0,co_ban,Trung,29.0,120.0,3480.0,3.0,0.0
KH08027,22.0,co_ban,Bac,59.0,140.0,8260.0,2.0,0.0
KH08028,47.0,tieu_chuan,Nam,93.0,310.0,28830.0,1.0,1.0
KH08029,38.0,cao_cap,Bac,61.0,640.0,39040.0,2.0,0.0
KH08030,40.0,cao_cap,Trung,2.0,670.0,1340.0,2.0,1.0
KH08031,37.0,co_ban,Bac,11.0,100.0,1100.0,4.0,1.0
KH08032,46.0,tieu_chuan,Bac,18.0,260.0,4680.0,1.0,1.0
KH08033,46.0,tieu_chuan,Bac,34.0,210.0,7140.0,1.0,1.0
KH08034,62.0,co_ban,Bac,30.0,130.0,3900.0,1.0,1.0
KH08035,45.0,co_ban,Nam,54.0,120.0,6480.0,8.0,0.0
KH08036,65.0,cao_cap,Nam,34.0,510.0,17340.0,1.0,0.0
KH08037,48.0,tieu_chuan,Nam,3.0,310.0,930.0,0.0,0.0
KH08038,47.0,co_ban,Trung,16.0,110.0,1760.0,3.0,0.0
KH08039,,tieu_chuan,Trung,41.0,290.0,11890.0,0.0,1.0
KH08040,32.0,cao_cap,Bac,22.0,510.0,11220.0,5.0,1.0
KH08041,28.0,tieu_chuan,Nam,28.0,300.0,8400.0,6.0,1.0
KH08042,32.0,co_ban,Nam,11.0,130.0,1430.0,2.0,0.0
KH08043,35.0,cao_cap,Bac,27.0,580.0,15660.0,2.0,0.0
KH08044,44.0,co_ban,Bac,13.0,140.0,1820.0,3.0,1.0
KH08045,39.0,co_ban,Trung,7.0,130.0,910.0,1.0,0.0
KH08046,20.0,tieu_chuan,Bac,8.0,320.0,2560.0,6.0,1.0
KH08047,39.0,co_ban,Trung,11.0,100.0,1100.0,0.0,0.0
KH08048,19.0,co_ban,Trung,19.0,110.0,2090.0,2.0,0.0
KH08049,52.0,tieu_chuan,Bac,57.0,270.0,15390.0,2.0,0.0
KH08050,34.0,co_ban,Bac,18.0,150.0,2700.0,2.0,0.0
KH08051,34.0,co_ban,Trung,8.0,150.0,1200.0,1.0,1.0
KH08052,52.0,tieu_chuan,Nam,3.0,200.0,600.0,7.0,1.0
KH08053,31.0,tieu_chuan,Bac,8.0,290.0,2320.0,0.0,0.0
KH08054,71.0,co_ban,Nam,7.0,100.0,700.0,10.0,1.0
KH08055,34.0,co_ban,Bac,5.0,100.0,500.0,0.0,0.0
KH08056,35.0,tieu_chuan,Bac,62.0,260.0,16120.0,3.0,0.0
KH08057,42.0,co_ban,Trung,44.0,100.0,4400.0,0.0,0.0
KH08058,41.0,tieu_chuan,Nam,26.0,310.0,8060.0,1.0,1.0
KH08059,20.0,tieu_chuan,Trung,7.0,290.0,2030.0,0.0,0.0
KH08060,29.0,tieu_chuan,Bac,29.0,220.0,6380.0,1.0,0.0
KH08061,18.0,cao_cap,Bac,19.0,600.0,11400.0,1.0,1.0
KH08062,19.0,cao_cap,Nam,2.0,660.0,1320.0,1.0,1.0
KH08063,43.0,co_ban,Bac,13.0,120.0,1560.0,0.0,0.0
KH08064,31.0,co_ban,Bac,24.0,120.0,2880.0,1.0,0.0
KH08065,34.0,co_ban,Bac,17.0,100.0,1700.0,1.0,0.0
KH08066,44.0,cao_cap,Nam,13.0,440.0,5720.0,1.0,0.0
KH08067,47.0,cao_cap,Bac,17.0,540.0,9180.0,5.0,1.0
KH08068,55.0,co_ban,Bac,24.0,150.0,3600.0,8.0,0.0
KH08069,53.0,co_ban,Bac,31.0,130.0,4030.0,9.0,1.0
KH08070,42.0,cao_cap,Nam,73.0,450.0,32850.0,1.0,0.0
KH08071,29.0,tieu_chuan,Nam,12.0,310.0,3720.0,3.0,0.0
KH08072,31.0,co_ban,Bac,10.0,120.0,1200.0,9.0,1.0
KH08073,33.0,co_ban,Bac,1.0,150.0,150.0,1.0,0.0
KH08074,60.0,co_ban,Bac,18.0,130.0,2340.0,0.0,0.0
KH08075,41.0,co_ban,Trung,27.0,110.0,2970.0,5.0,1.0
KH08076,30.0,tieu_chuan,Nam,10.0,300.0,3000.0,0.0,1.0
KH08077,32.0,co_ban,Bac,57.0,150.0,8550.0,2.0,0.0
KH08078,37.0,co_ban,Nam,21.0,150.0,3150.0,8.0,1.0
KH08079,26.0,co_ban,Bac,3.0,130.0,390.0,1.0,1.0
KH08080,36.0,cao_cap,Bac,27.0,460.0,12420.0,2.0,0.0
KH08081,44.0,co_ban,Nam,5.0,120.0,600.0,1.0,0.0
KH08082,40.0,tieu_chuan,Nam,15.0,250.0,3750.0,1.0,1.0
KH08083,57.0,co_ban,Nam,6.0,120.0,720.0,4.0,1.0
KH08084,39.0,tieu_chuan,Bac,15.0,300.0,4500.0,0.0,0.0
KH08085,,tieu_chuan,Nam,5.0,300.0,1500.0,3.0,0.0
KH08086,58.0,tieu_chuan,Nam,5.0,200.0,1000.0,0.0,0.0
KH08087,35.0,tieu_chuan,Nam,9.0,230.0,2070.0,0.0,0.0
KH08088,54.0,tieu_chuan,Bac,1.0,230.0,230.0,2.0,0.0
KH08089,36.0,co_ban,Nam,29.0,100.0,2900.0,1.0,0.0
KH08090,42.0,tieu_chuan,Trung,12.0,290.0,3480.0,3.0,1.0
KH08091,56.0,cao_cap,Trung,21.0,590.0,12390.0,0.0,0.0
KH08092,48.0,tieu_chuan,Bac,23.0,320.0,7360.0,5.0,0.0
KH08093,52.0,co_ban,Bac,2.0,130.0,260.0,1.0,1.0
KH08094,24.0,tieu_chuan,Nam,28.0,210.0,5880.0,1.0,0.0
KH08095,47.0,cao_cap,Trung,20.0,420.0,8400.0,2.0,0.0
KH08096,43.0,cao_cap,Bac,8.0,490.0,3920.0,1.0,0.0
KH08097,39.0,cao_cap,Bac,2.0,660.0,1320.0,10.0,1.0
KH08098,43.0,co_ban,Nam,4.0,100.0,400.0,1.0,1.0
KH08099,,cao_cap,Trung,1.0,450.0,450.0,1.0,1.0
KH08100,34.0,tieu_chuan,Nam,83.0,300.0,24900.0,6.0,0.0
KH08101,32.0,tieu_chuan,Nam,34.0,230.0,7820.0,1.0,0.0
KH08102,53.0,co_ban,Trung,28.0,120.0,3360.0,1.0,0.0
KH08103,52.0,co_ban,Bac,34.0,100.0,3400.0,1.0,0.0
KH08104,30.0,tieu_chuan,Nam,37.0,240.0,8880.0,2.0,0.0
KH08105,32.0,co_ban,Trung,6.0,110.0,660.0,6.0,1.0
KH08106,40.0,tieu_chuan,Bac,11.0,270.0,2970.0,1.0,1.0
KH08107,50.0,co_ban,Nam,5.0,130.0,650.0,7.0,1.0
KH08108,,tieu_chuan,Bac,1.0,210.0,210.0,2.0,0.0
KH08109,33.0,co_ban,Trung,30.0,140.0,4200.0,1.0,0.0
KH08110,49.0,cao_cap,Bac,22.0,590.0,12980.0,1.0,1.0
KH08111,20.0,tieu_chuan,Nam,67.0,310.0,20770.0,2.0,0.0
KH08112,45.0,cao_cap,Trung,6.0,550.0,3300.0,0.0,1.0
KH08113,27.0,co_ban,Nam,6.0,120.0,720.0,2.0,1.0
KH08114,80.0,tieu_chuan,Bac,3.0,270.0,810.0,1.0,1.0
KH08115,39.0,co_ban,Bac,1.0,140.0,140.0,0.0,1.0
KH08116,18.0,co_ban,Trung,1.0,130.0,130.0,0.0,0.0
KH08117,35.0,co_ban,Nam,15.0,120.0,1800.0,8.0,0.0
KH08118,41.0,cao_cap,Bac,41.0,500.0,20500.0,2.0,0.0
KH08119,43.0,co_ban,Bac,50.0,120.0,6000.0,2.0,0.0
KH08120,33.0,tieu_chuan,Nam,3.0,270.0,810.0,4.0,0.0
KH08121,35.0,co_ban,Bac,1.0,120.0,120.0,8.0,1.0
KH08122,26.0,co_ban,Bac,4.0,150.0,600.0,0.0,0.0
KH08123,21.0,tieu_chuan,Nam,25.0,200.0,5000.0,2.0,0.0
KH08124,28.0,tieu_chuan,Nam,7.0,,1750.0,1.0,0.0
KH08125,44.0,tieu_chuan,Nam,30.0,280.0,8400.0,6.0,0.0
KH08126,51.0,tieu_chuan,Bac,2.0,230.0,460.0,0.0,0.0
KH08127,38.0,tieu_chuan,Nam,6.0,290.0,1740.0,3.0,0.0
KH08128,71.0,co_ban,Nam,13.0,130.0,1690.0,0.0,1.0
KH08129,36.0,co_ban,Nam,10.0,140.0,1400.0,3.0,1.0
KH08130,37.0,co_ban,Bac,1.0,120.0,120.0,1.0,0.0
KH08131,28.0,tieu_chuan,Trung,69.0,250.0,17250.0,3.0,0.0
KH08132,53.0,cao_cap,Nam,14.0,420.0,5880.0,1.0,0.0
KH08133,44.0,co_ban,Nam,17.0,120.0,2040.0,1.0,0.0
KH08134,43.0,co_ban,Nam,7.0,120.0,840.0,3.0,0.0
KH08135,36.0,co_ban,Nam,15.0,110.0,1650.0,2.0,0.0
KH08136,28.0,tieu_chuan,Trung,1.0,270.0,270.0,0.0,0.0
KH08137,32.0,co_ban,Bac,43.0,,6450.0,4.0,0.0
KH08138,36.0,co_ban,Nam,30.0,110.0,3300.0,0.0,0.0
KH08139,55.0,co_ban,Bac,6.0,150.0,900.0,2.0,0.0
KH08140,,co_ban,Nam,2.0,130.0,260.0,6.0,1.0
KH08141,39.0,cao_cap,Bac,21.0,440.0,9240.0,0.0,0.0
KH08142,56.0,cao_cap,Nam,5.0,490.0,2450.0,1.0,0.0
KH08143,32.0,co_ban,Nam,29.0,160.0,4640.0,1.0,0.0
KH08144,39.0,tieu_chuan,Bac,51.0,210.0,10710.0,3.0,0.0
KH08145,,tieu_chuan,Nam,3.0,310.0,930.0,1.0,1.0
KH08146,44.0,co_ban,Nam,26.0,130.0,3380.0,2.0,1.0
KH08147,20.0,tieu_chuan,Nam,22.0,320.0,7040.0,3.0,1.0
KH08148,35.0,co_ban,Nam,14.0,100.0,1400.0,1.0,0.0
KH08149,47.0,co_ban,Bac,4.0,110.0,440.0,1.0,0.0
KH08150,47.0,tieu_chuan,Nam,56.0,220.0,12320.0,5.0,0.0
KH08151,21.0,cao_cap,Nam,41.0,560.0,22960.0,0.0,0.0
KH08152,49.0,tieu_chuan,Nam,18.0,280.0,5040.0,2.0,0.0
KH08153,48.0,cao_cap,Bac,2.0,630.0,1260.0,1.0,0.0
KH08154,37.0,tieu_chuan,Bac,35.0,310.0,10850.0,1.0,0.0
KH08155,34.0,co_ban,Bac,6.0,140.0,840.0,1.0,1.0
KH08156,38.0,co_ban,Bac,1.0,150.0,150.0,0.0,0.0
KH08157,47.0,co_ban,Nam,30.0,,3600.0,2.0,0.0
KH08158,39.0,tieu_chuan,Nam,4.0,220.0,880.0,3.0,0.0
KH08159,35.0,co_ban,Bac,16.0,140.0,2240.0,2.0,1.0
KH08160,26.0,cao_cap,Nam,9.0,680.0,6120.0,1.0,1.0
KH08161,61.0,tieu_chuan,Nam,63.0,310.0,19530.0,1.0,0.0
KH08162,32.0,tieu_chuan,Nam,19.0,220.0,4180.0,6.0,1.0
KH08163,24.0,tieu_chuan,Bac,96.0,260.0,24960.0,1.0,0.0
KH08164,36.0,tieu_chuan,Bac,10.0,240.0,2400.0,1.0,0.0
KH08165,53.0,co_ban,Bac,35.0,120.0,4200.0,7.0,1.0
KH08166,44.0,cao_cap,Nam,22.0,670.0,14740.0,0.0,0.0
KH08167,49.0,co_ban,Nam,8.0,100.0,800.0,1.0,0.0
KH08168,53.0,co_ban,Bac,23.0,100.0,2300.0,4.0,0.0
KH08169,24.0,co_ban,Trung,21.0,140.0,2940.0,0.0,0.0
KH08170,41.0,cao_cap,Trung,1.0,660.0,660.0,0.0,0.0
KH08171,62.0,co_ban,Bac,9.0,150.0,1350.0,2.0,1.0
KH08172,33.0,tieu_chuan,Nam,13.0,320.0,4160.0,1.0,1.0
KH08173,61.0,co_ban,Bac,17.0,130.0,2210.0,1.0,0.0
KH08174,33.0,co_ban,Trung,59.0,140.0,8260.0,1.0,0.0
KH08175,24.0,tieu_chuan,Nam,2.0,240.0,480.0,0.0,1.0
KH08176,30.0,cao_cap,Nam,15.0,640.0,9600.0,0.0,0.0
KH08177,48.0,co_ban,Bac,120.0,110.0,13200.0,8.0,0.0
KH08178,35.0,co_ban,Bac,1.0,150.0,150.0,1.0,0.0
KH08179,29.0,cao_cap,Bac,18.0,620.0,11160.0,0.0,0.0
KH08180,47.0,co_ban,Trung,25.0,130.0,3250.0,1.0,0.0
KH08181,51.0,tieu_chuan,Nam,6.0,310.0,1860.0,3.0,0.0
KH08182,62.0,cao_cap,Nam,58.0,460.0,26680.0,4.0,0.0
KH08183,22.0,co_ban,Nam,17.0,120.0,2040.0,7.0,1.0
KH08184,27.0,co_ban,Nam,78.0,120.0,9360.0,0.0,0.0
KH08185,34.0,tieu_chuan,Bac,7.0,210.0,1470.0,2.0,1.0
KH08186,32.0,cao_cap,Nam,7.0,480.0,3360.0,4.0,1.0
KH08187,50.0,cao_cap,Nam,28.0,540.0,15120.0,1.0,0.0
KH08188,23.0,tieu_chuan,Bac,38.0,220.0,8360.0,2.0,0.0
KH08189,42.0,tieu_chuan,Bac,8.0,280.0,2240.0,1.0,0.0
KH08190,29.0,co_ban,Trung,30.0,100.0,3000.0,0.0,0.0
KH08191,55.0,co_ban,Nam,11.0,110.0,1210.0,1.0,0.0
KH08192,46.0,tieu_chuan,Nam,3.0,260.0,780.0,0.0,0.0
KH08193,28.0,tieu_chuan,Bac,2.0,260.0,520.0,0.0,0.0
KH08194,45.0,tieu_chuan,Bac,8.0,310.0,2480.0,1.0,0.0
KH08195,59.0,cao_cap,Nam,26.0,470.0,12220.0,6.0,1.0
KH08196,34.0,tieu_chuan,Trung,29.0,250.0,7250.0,0.0,0.0
KH08197,43.0,co_ban,Nam,6.0,100.0,600.0,0.0,0.0
KH08198,37.0,co_ban,Bac,17.0,140.0,2380.0,6.0,1.0
KH08199,24.0,cao_cap,Trung,18.0,,7740.0,0.0,0.0
KH08200,46.0,cao_cap,Trung,64.0,480.0,30720.0,2.0,0.0
KH08201,41.0,co_ban,Nam,16.0,110.0,1760.0,8.0,1.0
KH08202,41.0,co_ban,Bac,6.0,100.0,600.0,1.0,1.0
KH08203,59.0,co_ban,Bac,47.0,100.0,4700.0,0.0,0.0
KH08204,30.0,cao_cap,Nam,59.0,660.0,38940.0,2.0,0.0
KH08205,26.0,co_ban,Bac,3.0,130.0,390.0,1.0,1.0
KH08206,19.0,tieu_chuan,Bac,17.0,290.0,4930.0,0.0,0.0
KH08207,38.0,co_ban,Nam,1.0,150.0,150.0,1.0,0.0
KH08208,18.0,cao_cap,Nam,11.0,660.0,7260.0,0.0,0.0
KH08209,34.0,tieu_chuan,Bac,54.0,310.0,16740.0,1.0,0.0
KH08210,55.0,cao_cap,Nam,8.0,670.0,5360.0,2.0,0.0
KH08211,33.0,co_ban,Nam,42.0,120.0,5040.0,2.0,0.0
KH08212,19.0,cao_cap,Nam,1.0,600.0,600.0,0.0,1.0
KH08213,38.0,co_ban,Trung,28.0,120.0,3360.0,1.0,0.0
KH08214,42.0,tieu_chuan,Nam,38.0,240.0,9120.0,0.0,0.0
KH08215,34.0,co_ban,Bac,9.0,140.0,1260.0,3.0,1.0
KH08216,38.0,co_ban,Nam,47.0,110.0,5170.0,2.0,1.0
KH08217,38.0,co_ban,Nam,27.0,130.0,3510.0,1.0,1.0
KH08218,34.0,co_ban,Trung,42.0,140.0,5880.0,1.0,1.0
KH08219,36.0,co_ban,Nam,59.0,150.0,8850.0,2.0,0.0
KH08220,67.0,co_ban,Nam,1.0,100.0,100.0,9.0,1.0
KH08221,18.0,tieu_chuan,Bac,1.0,290.0,290.0,2.0,0.0
KH08222,35.0,tieu_chuan,Nam,1.0,220.0,220.0,2.0,0.0
KH08223,35.0,cao_cap,Bac,23.0,650.0,14950.0,4.0,0.0
KH08224,56.0,co_ban,Bac,21.0,130.0,2730.0,1.0,0.0
KH08225,34.0,tieu_chuan,Nam,45.0,260.0,11700.0,2.0,0.0
KH08226,44.0,cao_cap,Nam,13.0,630.0,8190.0,1.0,1.0
KH08227,38.0,tieu_chuan,Nam,56.0,210.0,11760.0,1.0,1.0
KH08228,47.0,co_ban,Nam,3.0,100.0,300.0,2.0,0.0
KH08229,,cao_cap,Nam,42.0,550.0,23100.0,2.0,0.0
KH08230,23.0,co_ban,Bac,23.0,120.0,2760.0,2.0,0.0
KH08231,18.0,tieu_chuan,Trung,1.0,280.0,280.0,7.0,1.0
KH08232,47.0,cao_cap,Bac,51.0,640.0,32640.0,3.0,0.0
KH08233,25.0,co_ban,Bac,69.0,140.0,9660.0,0.0,0.0
KH08234,52.0,tieu_chuan,Bac,12.0,300.0,3600.0,0.0,1.0
KH08235,32.0,co_ban,Nam,5.0,120.0,600.0,1.0,1.0
KH08236,37.0,cao_cap,Nam,15.0,670.0,10050.0,2.0,0.0
KH08237,42.0,cao_cap,Bac,26.0,430.0,11180.0,1.0,1.0
KH08238,24.0,cao_cap,Bac,41.0,650.0,26650.0,3.0,1.0
KH08239,29.0,co_ban,Nam,24.0,110.0,2640.0,2.0,0.0
KH08240,26.0,cao_cap,Bac,20.0,620.0,12400.0,9.0,1.0
KH08241,,co_ban,Trung,70.0,150.0,10500.0,0.0,0.0
KH08242,31.0,tieu_chuan,Nam,1.0,280.0,280.0,8.0,1.0
KH08243,43.0,co_ban,Bac,81.0,120.0,9720.0,1.0,0.0
