ma_kh,ngay_dat,gia_tri
KH00341,2025-12-08,57000.0
KH02213,2025-12-08,154000.0
KH00147,2025-12-08,300000.0
KH01383,2025-12-08,94000.0
KH02356,2025-12-08,381000.0
KH01473,2025-12-08,208000.0
KH01288,2025-12-08,141000.0
KH00117,2025-12-08,54000.0
KH02299,2025-12-08,77000.0
KH02380,2025-12-08,259000.0
KH01643,2025-12-08,252000.0
KH02061,2025-12-08,117000.0
KH01810,2025-12-08,329000.0
KH02356,2025-12-08,1119000.0
KH01170,2025-12-08,316000.0
KH00360,2025-12-08,377000.0
KH00296,2025-12-08,70000.0
KH01441,2025-12-08,99000.0
KH02273,2025-12-08,645000.0
KH01385,2025-12-08,74000.0
KH01571,2025-12-08,1038000.0
KH00933,2025-12-09,140000.0
KH00102,2025-12-09,93000.0
KH00857,2025-12-09,55000.0
KH01307,2025-12-09,180000.0
KH01605,2025-12-09,177000.0
KH01987,2025-12-09,121000.0
KH01226,2025-12-09,195000.0
KH00921,2025-12-09,462000.0
KH02153,2025-12-09,199000.0
KH01625,2025-12-09,145000.0
KH00027,2025-12-09,201000.0
KH02244,2025-12-09,135000.0
KH00526,2025-12-09,180000.0
KH01379,2025-12-09,208000.0
KH00383,2025-12-09,288000.0
KH02182,2025-12-09,151000.0
KH02495,2025-12-09,398000.0
KH00420,2025-12-09,110000.0
KH02497,2025-12-09,133000.0
KH02134,2025-12-09,79000.0
KH01890,2025-12-09,107000.0
KH00531,2025-12-09,233000.0
KH01398,2025-12-09,154000.0
KH01566,2025-12-09,239000.0
KH00687,2025-12-09,190000.0
KH01714,2025-12-09,302000.0
KH01595,2025-12-09,314000.0
KH01862,2025-12-09,406000.0
KH02005,2025-12-09,576000.0
KH00197,2025-12-09,304000.0
KH00329,2025-12-09,2271000.0
KH00151,2025-12-09,67000.0
KH01295,2025-12-09,178000.0
KH02139,2025-12-09,395000.0
KH01308,2025-12-09,374000.0
KH00890,2025-12-09,158000.0
KH00278,2025-12-09,300000.0
KH00661,2025-12-09,877000.0
KH00741,2025-12-09,249000.0
KH00239,2025-12-09,204000.0
KH00057,2025-12-09,999000.0
KH01826,2025-12-09,129000.0
KH02417,2025-12-09,325000.0
KH00520,2025-12-09,138000.0
KH00116,2025-12-09,272000.0
KH00986,2025-12-09,193000.0
KH02268,2025-12-09,96000.0
KH02472,2025-12-09,166000.0
KH01075,2025-12-09,310000.0
KH00735,2025-12-09,444000.0
KH02448,2025-12-09,1610000.0
KH01954,2025-12-09,168000.0
KH00819,2025-12-09,130000.0
KH02292,2025-12-09,105000.0
KH01716,2025-12-09,504000.0
KH00770,2025-12-09,84000.0
KH00064,2025-12-09,236000.0
KH01608,2025-12-09,167000.0
KH02257,2025-12-09,684000.0
KH02122,2025-12-09,151000.0
KH00350,2025-12-09,107000.0
KH02420,2025-12-09,309000.0
KH02473,2025-12-09,273000.0
KH01377,2025-12-09,69000.0
KH02122,2025-12-09,90000.0
KH00677,2025-12-09,356000.0
KH00852,2025-12-09,321000.0
KH02118,2025-12-09,171000.0
KH02492,2025-12-09,65000.0
KH00463,2025-12-09,46000.0
KH00308,2025-12-09,133000.0
KH01335,2025-12-09,734000.0
KH02169,2025-12-09,101000.0
KH01857,2025-12-09,671000.0
KH00591,2025-12-09,376000.0
KH01567,2025-12-09,161000.0
KH00564,2025-12-09,221000.0
KH00559,2025-12-09,288000.0
KH02103,2025-12-09,298000.0
KH01412,2025-12-10,103000.0
KH01621,2025-12-10,669000.0
KH01863,2025-12-10,236000.0
KH00569,2025-12-10,373000.0
KH00239,2025-12-10,512000.0
KH00774,2025-12-10,135000.0
KH02251,2025-12-10,91000.0
KH02436,2025-12-10,135000.0
KH00890,2025-12-10,123000.0
KH01022,2025-12-10,297000.0
KH01593,2025-12-10,429000.0
KH01506,2025-12-10,210000.0
KH00472,2025-12-10,269000.0
KH00725,2025-12-10,70000.0
KH02060,2025-12-10,91000.0
KH01404,2025-12-10,111000.0
KH00912,2025-12-10,98000.0
KH01978,2025-12-10,52000.0
KH00022,2025-12-10,412000.0
KH00037,2025-12-10,168000.0
KH01212,2025-12-10,448000.0
KH01776,2025-12-10,271000.0
KH00869,2025-12-10,232000.0
KH01814,2025-12-10,642000.0
KH00497,2025-12-10,69000.0
KH02041,2025-12-10,36000.0
KH01892,2025-12-10,123000.0
KH00145,2025-12-10,148000.0
KH00364,2025-12-10,233000.0
KH00061,2025-12-10,111000.0
KH00588,2025-12-10,153000.0
KH02437,2025-12-10,309000.0
KH02377,2025-12-10,102000.0
KH01880,2025-12-10,187000.0
KH01556,2025-12-10,330000.0
KH00687,2025-12-10,213000.0
KH01987,2025-12-10,249000.0
KH02109,2025-12-10,295000.0
KH00016,2025-12-10,358000.0
KH01657,2025-12-10,404000.0
KH01359,2025-12-10,174000.0
KH01860,2025-12-10,112000.0
KH02227,2025-12-10,212000.0
KH00910,2025-12-10,336000.0
KH00548,2025-12-10,167000.0
KH02316,2025-12-10,111000.0
KH02420,2025-12-10,189000.0
KH01111,2025-12-10,139000.0
KH01805,2025-12-10,804000.0
KH02383,2025-12-10,608000.0
KH02019,2025-12-10,763000.0
KH01982,2025-12-10,1113000.0
KH00518,2025-12-10,189000.0
KH01486,2025-12-10,203000.0
KH01705,2025-12-10,84000.0
KH01596,2025-12-10,356000.0
KH00224,2025-12-10,247000.0
KH00084,2025-12-10,189000.0
KH01909,2025-12-10,284000.0
KH00251,2025-12-10,1023000.0
KH01263,2025-12-10,154000.0
KH01626,2025-12-10,338000.0
KH02463,2025-12-10,84000.0
KH01519,2025-12-10,216000.0
KH01786,2025-12-10,414000.0
KH00020,2025-12-10,145000.0
KH01892,2025-12-10,317000.0
KH01771,2025-12-10,176000.0
KH00657,2025-12-10,99000.0
KH00197,2025-12-10,178000.0
KH01818,2025-12-10,284000.0
KH00386,2025-12-10,103000.0
KH02420,2025-12-11,119000.0
KH01672,2025-12-11,1104000.0
KH00951,2025-12-11,107000.0
KH00607,2025-12-11,1148000.0
KH00431,2025-12-11,92000.0
KH00040,2025-12-11,285000.0
KH00765,2025-12-11,216000.0
KH01933,2025-12-11,145000.0
KH01391,2025-12-11,1021000.0
KH00167,2025-12-11,413000.0
KH02030,2025-12-11,243000.0
KH02133,2025-12-11,251000.0
KH01971,2025-12-11,582000.0
KH02096,2025-12-11,447000.0
KH02190,2025-12-11,376000.0
KH01544,2025-12-11,511000.0
KH00220,2025-12-11,57000.0
KH01615,2025-12-11,135000.0
KH01475,2025-12-11,387000.0
KH02085,2025-12-11,137000.0
KH01388,2025-12-11,75000.0
KH01438,2025-12-11,456000.0
KH00606,2025-12-11,166000.0
KH01431,2025-12-11,56000.0
KH02470,2025-12-11,837000.0
KH02229,2025-12-11,111000.0
KH02214,2025-12-11,191000.0
KH01686,2025-12-11,149000.0
KH00831,2025-12-11,706000.0
KH00147,2025-12-11,203000.0
KH01579,2025-12-11,74000.0
KH01829,2025-12-11,106000.0
KH02218,2025-12-11,93000.0
KH00234,2025-12-11,351000.0
KH01407,2025-12-11,440000.0
KH02480,2025-12-11,446000.0
KH01737,2025-12-11,117000.0
KH00451,2025-12-11,353000.0
KH02388,2025-12-11,176000.0
KH01684,2025-12-11,80000.0
KH02096,2025-12-11,729000.0
KH00580,2025-12-11,320000.0
KH01782,2025-12-11,150000.0
KH01834,2025-12-11,90000.0
KH01392,2025-12-11,127000.0
KH00365,2025-12-11,135000.0
KH01401,2025-12-11,394000.0
KH00447,2025-12-11,99000.0
KH01352,2025-12-11,373000.0
KH01353,2025-12-11,171000.0
KH01402,2025-12-11,56000.0
KH01123,2025-12-11,65000.0
KH00972,2025-12-11,140000.0
KH01168,2025-12-11,79000.0
KH01614,2025-12-11,424000.0
KH00194,2025-12-11,69000.0
KH00141,2025-12-11,346000.0
KH00804,2025-12-11,476000.0
KH02278,2025-12-11,184000.0
KH00156,2025-12-11,428000.0
KH00771,2025-12-11,93000.0
KH01687,2025-12-11,310000.0
KH02061,2025-12-11,128000.0
KH00977,2025-12-11,423000.0
KH00533,2025-12-11,212000.0
KH00863,2025-12-11,172000.0
KH00363,2025-12-11,112000.0
KH02141,2025-12-11,240000.0
KH01862,2025-12-11,187000.0
KH01841,2025-12-11,251000.0
KH02346,2025-12-11,105000.0
KH01289,2025-12-11,241000.0
KH00544,2025-12-11,67000.0
KH02422,2025-12-11,195000.0
KH01262,2025-12-11,137000.0
KH02391,2025-12-11,18000.0
KH00721,2025-12-11,382000.0
KH02222,2025-12-11,168000.0
KH02367,2025-12-11,404000.0
KH00582,2025-12-11,622000.0
KH01054,2025-12-11,144000.0
KH00014,2025-12-11,159000.0
KH00749,2025-12-11,244000.0
KH01337,2025-12-11,83000.0
KH02240,2025-12-11,35000.0
KH01573,2025-12-11,395000.0
KH00902,2025-12-11,69000.0
KH01698,2025-12-12,170000.0
KH00190,2025-12-12,161000.0
KH01480,2025-12-12,336000.0
KH01693,2025-12-12,422000.0
KH00309,2025-12-12,242000.0
KH01603,2025-12-12,177000.0
KH02374,2025-12-12,289000.0
KH00480,2025-12-12,163000.0
KH00363,2025-12-12,469000.0
KH00903,2025-12-12,1124000.0
KH00808,2025-12-12,199000.0
KH01035,2025-12-12,227000.0
KH01525,2025-12-12,265000.0
KH00689,2025-12-12,698000.0
KH00243,2025-12-12,116000.0
KH02190,2025-12-12,2334000.0
KH01148,2025-12-12,97000.0
KH00728,2025-12-12,165000.0
KH01277,2025-12-12,111000.0
KH00457,2025-12-12,148000.0
KH00636,2025-12-12,111000.0
KH01728,2025-12-12,178000.0
KH02236,2025-12-12,210000.0
KH00852,2025-12-12,896000.0
KH01161,2025-12-12,417000.0
KH02118,2025-12-12,102000.0
KH02242,2025-12-12,251000.0
KH02219,2025-12-12,288000.0
KH01396,2025-12-12,79000.0
KH00368,2025-12-12,628000.0
KH01714,2025-12-12,200000.0
KH01700,2025-12-12,78000.0
KH02344,2025-12-12,152000.0
KH00525,2025-12-12,323000.0
KH01304,2025-12-12,491000.0
KH01479,2025-12-12,596000.0
KH01750,2025-12-12,139000.0
KH00910,2025-12-12,313000.0
KH01906,2025-12-12,404000.0
KH00204,2025-12-12,278000.0
KH02367,2025-12-12,167000.0
KH01435,2025-12-12,164000.0
KH00144,2025-12-12,990000.0
KH00564,2025-12-12,132000.0
KH01401,2025-12-12,49000.0
KH00252,2025-12-12,275000.0
KH02417,2025-12-12,233000.0
KH01263,2025-12-12,205000.0
KH02122,2025-12-12,150000.0
KH00868,2025-12-12,108000.0
KH00151,2025-12-12,413000.0
KH01388,2025-12-12,180000.0
KH01203,2025-12-12,550000.0
KH01926,2025-12-12,59000.0
KH01529,2025-12-12,327000.0
KH00721,2025-12-12,149000.0
KH00125,2025-12-12,184000.0
KH02245,2025-12-12,227000.0
KH02499,2025-12-12,50000.0
KH00868,2025-12-12,181000.0
KH01265,2025-12-12,151000.0
KH02231,2025-12-12,133000.0
KH00535,2025-12-12,92000.0
KH00192,2025-12-12,322000.0
KH00769,2025-12-12,286000.0
KH02104,2025-12-12,249000.0
KH01430,2025-12-12,311000.0
KH00761,2025-12-12,87000.0
KH00064,2025-12-12,140000.0
KH01577,2025-12-12,54000.0
KH00360,2025-12-12,533000.0
KH00228,2025-12-12,316000.0
KH01285,2025-12-12,130000.0
KH01808,2025-12-12,35000.0
KH01472,2025-12-12,89000.0
KH00080,2025-12-12,453000.0
KH00976,2025-12-12,110000.0
KH00287,2025-12-12,122000.0
KH01595,2025-12-12,192000.0
KH02084,2025-12-12,155000.0
KH02398,2025-12-12,143000.0
KH01382,2025-12-12,405000.0
KH01264,2025-12-12,192000.0
KH00067,2025-12-13,129000.0
KH01090,2025-12-13,313000.0
KH00559,2025-12-13,497000.0
KH02476,2025-12-13,160000.0
KH01227,2025-12-13,143000.0
KH02491,2025-12-13,116000.0
KH02212,2025-12-13,27000.0
KH00279,2025-12-13,147000.0
KH00615,2025-12-13,156000.0
KH01322,2025-12-13,179000.0
KH00796,2025-12-13,297000.0
KH02119,2025-12-13,205000.0
KH00132,2025-12-13,179000.0
KH01620,2025-12-13,336000.0
KH00726,2025-12-13,383000.0
KH02400,2025-12-13,173000.0
KH00801,2025-12-13,159000.0
KH02175,2025-12-13,318000.0
KH00750,2025-12-13,182000.0
KH00363,2025-12-13,57000.0
KH02090,2025-12-13,478000.0
KH00512,2025-12-13,167000.0
KH01937,2025-12-13,384000.0
KH01983,2025-12-13,340000.0
KH00857,2025-12-13,53000.0
KH01413,2025-12-13,340000.0
KH00976,2025-12-13,74000.0
KH01601,2025-12-13,131000.0
KH00438,2025-12-13,279000.0
KH01431,2025-12-13,167000.0
KH02333,2025-12-13,216000.0
KH00829,2025-12-13,282000.0
KH00132,2025-12-13,614000.0
KH00770,2025-12-13,88000.0
KH01072,2025-12-13,286000.0
KH01602,2025-12-13,173000.0
KH01557,2025-12-13,93000.0
KH02320,2025-12-13,308000.0
KH02101,2025-12-13,384000.0
KH01684,2025-12-13,224000.0
KH01882,2025-12-13,46000.0
KH00424,2025-12-13,97000.0
KH00555,2025-12-13,284000.0
KH01315,2025-12-13,313000.0
KH00509,2025-12-13,293000.0
KH01106,2025-12-13,128000.0
KH00064,2025-12-13,76000.0
KH02287,2025-12-13,108000.0
KH00328,2025-12-13,641000.0
KH01737,2025-12-13,409000.0
KH00816,2025-12-13,76000.0
KH00300,2025-12-13,249000.0
KH01729,2025-12-13,75000.0
KH01835,2025-12-13,80000.0
KH00087,2025-12-13,399000.0
KH01782,2025-12-13,205000.0
KH01073,2025-12-13,26000.0
KH02083,2025-12-13,294000.0
KH02424,2025-12-13,125000.0
KH01463,2025-12-13,548000.0
KH01272,2025-12-13,1156000.0
KH01060,2025-12-13,138000.0
KH01984,2025-12-13,191000.0
KH01016,2025-12-13,428000.0
KH02457,2025-12-13,93000.0
KH02231,2025-12-13,212000.0
KH01420,2025-12-13,175000.0
KH02156,2025-12-13,151000.0
KH00084,2025-12-13,42000.0
KH00928,2025-12-13,248000.0
KH00889,2025-12-13,494000.0
KH01736,2025-12-13,48000.0
KH01838,2025-12-13,358000.0
KH01444,2025-12-13,335000.0
KH02392,2025-12-13,167000.0
KH01481,2025-12-13,360000.0
KH01151,2025-12-13,205000.0
KH01542,2025-12-13,235000.0
KH00201,2025-12-13,1025000.0
KH01696,2025-12-13,269000.0
KH02306,2025-12-13,83000.0
KH01244,2025-12-14,337000.0
KH02269,2025-12-14,67000.0
KH00624,2025-12-14,237000.0
KH00752,2025-12-14,154000.0
KH02146,2025-12-14,206000.0
KH02021,2025-12-14,319000.0
KH00509,2025-12-14,110000.0
KH00655,2025-12-14,126000.0
KH01680,2025-12-14,107000.0
KH00404,2025-12-14,209000.0
KH01431,2025-12-14,100000.0
KH01570,2025-12-14,498000.0
KH01300,2025-12-14,142000.0
KH01302,2025-12-14,246000.0
KH00890,2025-12-14,929000.0
KH01734,2025-12-14,320000.0
KH01574,2025-12-14,120000.0
KH02425,2025-12-14,836000.0
KH00413,2025-12-14,136000.0
KH00959,2025-12-14,148000.0
KH00460,2025-12-14,376000.0
KH00746,2025-12-14,243000.0
KH02061,2025-12-14,456000.0
KH01014,2025-12-14,175000.0
KH01694,2025-12-14,137000.0
KH00327,2025-12-14,40000.0
KH02248,2025-12-14,302000.0
KH00074,2025-12-14,1467000.0
KH00921,2025-12-14,230000.0
KH01206,2025-12-14,93000.0
KH00106,2025-12-14,309000.0
KH00705,2025-12-14,1147000.0
KH02071,2025-12-14,52000.0
KH00732,2025-12-14,451000.0
KH01205,2025-12-14,231000.0
KH01110,2025-12-14,240000.0
KH01502,2025-12-14,302000.0
KH00199,2025-12-14,115000.0
KH01380,2025-12-14,168000.0
KH00699,2025-12-14,307000.0
KH00240,2025-12-14,71000.0
KH00686,2025-12-14,225000.0
KH00646,2025-12-14,88000.0
KH01725,2025-12-14,757000.0
KH01165,2025-12-14,149000.0
KH01474,2025-12-14,106000.0
KH01456,2025-12-14,220000.0
KH01195,2025-12-14,61000.0
KH01918,2025-12-14,378000.0
KH01961,2025-12-14,133000.0
KH00491,2025-12-14,63000.0
KH00703,2025-12-14,83000.0
KH01760,2025-12-14,144000.0
KH00821,2025-12-14,369000.0
KH00458,2025-12-14,85000.0
KH01185,2025-12-14,145000.0
KH01933,2025-12-14,204000.0
KH02153,2025-12-14,181000.0
KH01745,2025-12-14,110000.0
KH02148,2025-12-14,73000.0
KH00813,2025-12-14,247000.0
KH00086,2025-12-14,780000.0
KH00290,2025-12-14,204000.0
KH00548,2025-12-14,969000.0
KH01994,2025-12-14,146000.0
KH02203,2025-12-14,394000.0
KH02024,2025-12-14,643000.0
KH00821,2025-12-14,235000.0
KH02006,2025-12-14,301000.0
KH00884,2025-12-14,69000.0
KH01958,2025-12-14,223000.0
KH02401,2025-12-14,263000.0
KH01525,2025-12-14,100000.0
KH00812,2025-12-14,90000.0
KH01724,2025-12-14,444000.0
KH01212,2025-12-14,137000.0
KH02049,2025-12-14,242000.0
KH01851,2025-12-14,141000.0
KH00939,2025-12-14,285000.0
KH01028,2025-12-14,251000.0
KH02140,2025-12-14,297000.0
KH00546,2025-12-14,747000.0
KH00801,2025-12-14,255000.0
KH02007,2025-12-15,116000.0
KH02343,2025-12-15,43000.0
KH01685,2025-12-15,202000.0
KH01004,2025-12-15,163000.0
KH00032,2025-12-15,349000.0
KH00633,2025-12-15,44000.0
KH01744,2025-12-15,682000.0
KH01535,2025-12-15,397000.0
KH00552,2025-12-15,474000.0
KH01516,2025-12-15,233000.0
KH00044,2025-12-15,266000.0
KH01494,2025-12-15,153000.0
KH00770,2025-12-15,237000.0
KH00961,2025-12-15,147000.0
KH00827,2025-12-15,128000.0
KH00413,2025-12-15,173000.0
KH02447,2025-12-15,164000.0
KH00242,2025-12-15,173000.0
KH00686,2025-12-15,609000.0
KH02037,2025-12-15,200000.0
KH01091,2025-12-15,209000.0
KH01096,2025-12-15,1339000.0
KH00445,2025-12-15,566000.0
KH02037,2025-12-15,447000.0
KH01456,2025-12-15,170000.0
KH00021,2025-12-15,52000.0
KH01146,2025-12-15,18000.0
KH02375,2025-12-15,129000.0
KH02134,2025-12-15,127000.0
KH01371,2025-12-15,350000.0
KH00500,2025-12-15,168000.0
KH00109,2025-12-15,377000.0
KH02435,2025-12-15,217000.0
KH01175,2025-12-15,138000.0
KH01557,2025-12-15,196000.0
KH01118,2025-12-15,304000.0
KH00537,2025-12-15,409000.0
KH02071,2025-12-15,423000.0
KH02139,2025-12-15,556000.0
KH00808,2025-12-15,386000.0
KH01409,2025-12-15,518000.0
KH02087,2025-12-15,216000.0
KH00588,2025-12-15,109000.0
KH02430,2025-12-15,328000.0
KH00487,2025-12-15,255000.0
KH01571,2025-12-15,159000.0
KH00646,2025-12-15,294000.0
KH02431,2025-12-15,129000.0
KH01804,2025-12-15,221000.0
KH01055,2025-12-15,517000.0
KH00737,2025-12-15,1281000.0
KH00934,2025-12-15,90000.0
KH00694,2025-12-15,158000.0
KH01267,2025-12-15,189000.0
KH02341,2025-12-15,435000.0
KH00286,2025-12-15,295000.0
KH00411,2025-12-15,247000.0
KH01261,2025-12-15,80000.0
KH01282,2025-12-15,77000.0
KH01815,2025-12-15,166000.0
KH00052,2025-12-15,498000.0
KH00453,2025-12-15,81000.0
KH00593,2025-12-15,285000.0
KH00101,2025-12-15,232000.0
KH01783,2025-12-15,1598000.0
KH00531,2025-12-15,329000.0
KH01499,2025-12-15,146000.0
KH01435,2025-12-15,61000.0
KH01039,2025-12-15,381000.0
KH01029,2025-12-15,155000.0
KH01740,2025-12-15,424000.0
KH00228,2025-12-15,100000.0
KH00160,2025-12-15,297000.0
KH00600,2025-12-15,186000.0
KH01017,2025-12-15,112000.0
KH00909,2025-12-15,33000.0
KH01023,2025-12-16,389000.0
KH01370,2025-12-16,161000.0
KH01770,2025-12-16,223000.0
KH02327,2025-12-16,185000.0
KH00151,2025-12-16,222000.0
KH00475,2025-12-16,280000.0
KH02249,2025-12-16,246000.0
KH02069,2025-12-16,201000.0
KH00078,2025-12-16,993000.0
KH01881,2025-12-16,1187000.0
KH00821,2025-12-16,255000.0
KH01955,2025-12-16,30000.0
KH00673,2025-12-16,222000.0
KH01122,2025-12-16,328000.0
KH01865,2025-12-16,121000.0
KH00421,2025-12-16,511000.0
KH00317,2025-12-16,273000.0
KH00497,2025-12-16,130000.0
KH01480,2025-12-16,274000.0
KH00689,2025-12-16,682000.0
KH01776,2025-12-16,136000.0
KH01628,2025-12-16,258000.0
KH01062,2025-12-16,60000.0
KH01285,2025-12-16,156000.0
KH01363,2025-12-16,337000.0
KH01694,2025-12-16,205000.0
KH02238,2025-12-16,78000.0
KH00606,2025-12-16,167000.0
KH01961,2025-12-16,218000.0
KH00873,2025-12-16,112000.0
KH00173,2025-12-16,39000.0
KH02040,2025-12-16,84000.0
KH00421,2025-12-16,147000.0
KH01086,2025-12-16,160000.0
KH01734,2025-12-16,343000.0
KH02473,2025-12-16,162000.0
KH01021,2025-12-16,545000.0
KH00116,2025-12-16,172000.0
KH01747,2025-12-16,260000.0
KH01716,2025-12-16,132000.0
KH00233,2025-12-16,88000.0
KH01940,2025-12-16,168000.0
KH00357,2025-12-16,169000.0
KH02234,2025-12-16,310000.0
KH00560,2025-12-16,172000.0
KH01229,2025-12-16,520000.0
KH02178,2025-12-16,140000.0
KH01520,2025-12-16,85000.0
KH00629,2025-12-16,34000.0
KH01860,2025-12-16,524000.0
KH01806,2025-12-16,641000.0
KH02057,2025-12-16,80000.0
KH02218,2025-12-16,222000.0
KH00961,2025-12-16,927000.0
KH02354,2025-12-16,252000.0
KH02033,2025-12-16,263000.0
KH01694,2025-12-16,529000.0
KH00989,2025-12-16,97000.0
KH00258,2025-12-16,240000.0
KH02161,2025-12-16,92000.0
KH01169,2025-12-16,577000.0
KH01713,2025-12-16,222000.0
KH00538,2025-12-16,101000.0
KH00290,2025-12-16,273000.0
KH01875,2025-12-16,142000.0
KH01643,2025-12-16,62000.0
KH01687,2025-12-16,180000.0
KH02078,2025-12-16,357000.0
KH01777,2025-12-16,377000.0
KH00386,2025-12-16,80000.0
KH00338,2025-12-16,1616000.0
KH01538,2025-12-16,174000.0
KH02083,2025-12-16,166000.0
KH00744,2025-12-16,149000.0
KH02039,2025-12-16,343000.0
KH01579,2025-12-16,272000.0
KH01757,2025-12-16,473000.0
KH00647,2025-12-16,74000.0
KH01322,2025-12-16,165000.0
KH00599,2025-12-16,368000.0
KH02205,2025-12-16,191000.0
KH01178,2025-12-16,471000.0
KH00330,2025-12-16,61000.0
KH00222,2025-12-16,193000.0
KH02084,2025-12-16,315000.0
KH00465,2025-12-16,146000.0
KH02300,2025-12-16,91000.0
KH01168,2025-12-16,471000.0
KH01177,2025-12-17,94000.0
KH01202,2025-12-17,39000.0
KH00663,2025-12-17,122000.0
KH00290,2025-12-17,194000.0
KH02029,2025-12-17,259000.0
KH02437,2025-12-17,485000.0
KH01802,2025-12-17,31000.0
KH01632,2025-12-17,409000.0
KH01419,2025-12-17,641000.0
KH01770,2025-12-17,214000.0
KH01516,2025-12-17,176000.0
KH01056,2025-12-17,70000.0
KH01968,2025-12-17,59000.0
KH00699,2025-12-17,145000.0
KH02001,2025-12-17,723000.0
KH01919,2025-12-17,207000.0
KH01529,2025-12-17,268000.0
KH01055,2025-12-17,349000.0
KH00081,2025-12-17,146000.0
KH01028,2025-12-17,713000.0
KH01119,2025-12-17,333000.0
KH01262,2025-12-17,320000.0
KH00287,2025-12-17,111000.0
KH02350,2025-12-17,299000.0
KH01806,2025-12-17,392000.0
KH00060,2025-12-17,94000.0
KH01661,2025-12-17,30000.0
KH00041,2025-12-17,205000.0
KH02310,2025-12-17,433000.0
KH00557,2025-12-17,755000.0
KH02153,2025-12-17,200000.0
KH00487,2025-12-17,234000.0
KH00576,2025-12-17,219000.0
KH01826,2025-12-17,244000.0
KH00531,2025-12-17,298000.0
KH00648,2025-12-17,38000.0
KH00856,2025-12-17,256000.0
KH00613,2025-12-17,246000.0
KH02315,2025-12-17,112000.0
KH01420,2025-12-17,231000.0
KH02351,2025-12-17,77000.0
KH01643,2025-12-17,98000.0
KH01731,2025-12-17,213000.0
KH01190,2025-12-17,299000.0
KH00905,2025-12-17,253000.0
KH00808,2025-12-17,415000.0
KH01036,2025-12-17,339000.0
KH00721,2025-12-17,445000.0
KH01670,2025-12-17,147000.0
KH00438,2025-12-17,640000.0
KH02173,2025-12-17,74000.0
KH00545,2025-12-17,120000.0
KH00399,2025-12-17,312000.0
KH00558,2025-12-17,239000.0
KH00102,2025-12-17,1265000.0
KH00849,2025-12-17,153000.0
KH00099,2025-12-17,137000.0
KH01612,2025-12-17,183000.0
KH02250,2025-12-17,345000.0
KH00642,2025-12-17,62000.0
KH01546,2025-12-17,439000.0
KH00365,2025-12-17,62000.0
KH01613,2025-12-17,112000.0
KH01415,2025-12-17,264000.0
KH02368,2025-12-17,741000.0
KH00437,2025-12-17,220000.0
KH01195,2025-12-17,532000.0
KH02040,2025-12-17,152000.0
KH00553,2025-12-17,923000.0
KH00750,2025-12-17,390000.0
KH02139,2025-12-17,129000.0
KH01436,2025-12-17,106000.0
KH01806,2025-12-17,105000.0
KH00329,2025-12-17,172000.0
KH02056,2025-12-17,271000.0
KH00335,2025-12-17,128000.0
KH01372,2025-12-17,729000.0
KH00142,2025-12-17,995000.0
KH00603,2025-12-17,118000.0
KH01284,2025-12-17,682000.0
KH00775,2025-12-17,120000.0
KH00043,2025-12-17,90000.0
KH02424,2025-12-17,506000.0
KH02065,2025-12-17,88000.0
KH00338,2025-12-17,86000.0
KH00263,2025-12-17,57000.0
KH02148,2025-12-17,308000.0
KH01757,2025-12-17,221000.0
KH00527,2025-12-17,487000.0
KH01853,2025-12-17,163000.0
KH01340,2025-12-17,180000.0
KH00514,2025-12-17,185000.0
KH00921,2025-12-17,132000.0
KH01767,2025-12-17,319000.0
KH01443,2025-12-17,63000.0
KH00460,2025-12-17,146000.0
KH00796,2025-12-18,98000.0
KH00263,2025-12-18,111000.0
KH01471,2025-12-18,103000.0
KH02122,2025-12-18,35000.0
KH01987,2025-12-18,170000.0
KH00528,2025-12-18,176000.0
KH00910,2025-12-18,338000.0
KH02273,2025-12-18,190000.0
KH00980,2025-12-18,256000.0
KH01656,2025-12-18,87000.0
KH00491,2025-12-18,88000.0
KH00128,2025-12-18,89000.0
KH01550,2025-12-18,109000.0
KH02465,2025-12-18,284000.0
KH00901,2025-12-18,200000.0
KH01486,2025-12-18,120000.0
KH01276,2025-12-18,84000.0
KH00263,2025-12-18,123000.0
KH02219,2025-12-18,79000.0
KH01857,2025-12-18,67000.0
KH00592,2025-12-18,106000.0
KH00944,2025-12-18,23000.0
KH01980,2025-12-18,708000.0
KH01309,2025-12-18,282000.0
KH01057,2025-12-18,64000.0
KH00868,2025-12-18,92000.0
KH00922,2025-12-18,39000.0
KH01963,2025-12-18,384000.0
KH01258,2025-12-18,174000.0
KH01782,2025-12-18,201000.0
